"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Asian_Village/materials/building_materials/base_materials/M_wicker_wallpaper.M_wicker_wallpaper","49","0","12","1","0.000000","0","0"
"/Game/Asian_Village/materials/building_materials/M_wooden_fence.M_wooden_fence","49","0","14","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/WorldAligned/WorldAlignedTextureDirt.WorldAlignedTextureDirt","49","0","8","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","46","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","16","2","0.000000","0","0"
"/Game/Asian_Village/materials/trees_materials/M_bark.M_bark","49","0","61","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Decal01/M_DecalMasked.M_DecalMasked","49","0","23","1","0.000000","0","0"
"/Game/Asian_Village/materials/building_materials/M_building_wood.M_building_wood","49","0","14","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Materials/Master_Materials/M_TilingMat.M_TilingMat","49","0","8","1","0.000000","0","16"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","46","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles11.WorldAlignedTextureTiles11","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles2.WorldAlignedTextureTiles2","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles9.WorldAlignedTextureTiles9","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles8.WorldAlignedTextureTiles8","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles3.WorldAlignedTextureTiles3","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles6.WorldAlignedTextureTiles6","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles5.WorldAlignedTextureTiles5","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles4.WorldAlignedTextureTiles4","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles1.WorldAlignedTextureTiles1","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles10.WorldAlignedTextureTiles10","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles7.WorldAlignedTextureTiles7","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/WorldAligned/WorldAlignedTextureRoad.WorldAlignedTextureRoad","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/WorldAligned/WorldAlignedTextureTiles.WorldAlignedTextureTiles","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/WorldAligned/WorldAlignedTextureGrass.WorldAlignedTextureGrass","49","0","8","1","0.000000","0","0"
"/Game/TokyoStylizedEnvironment/Textures/WorldAligned/WorldAlignedTextureCurb.WorldAlignedTextureCurb","49","0","8","1","0.000000","0","0"
